datetime,Acanthoica_quattrospina,Akashiwo,Alexandrium_catenella,Amphidinium,Amylax,Apedinella,Asterionellopsis_glacialis,Bacillaria,Bacillariophyceae,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Ceratium,Ceratium_furca,Ceratium_fusus,Ceratium_lineatum,Chaetoceros,Chaetoceros_danicus,Chaetoceros_didymus,Chaetoceros_didymus_TAG_external_flagellate,Chaetoceros_peruvianis,Chaetoceros_similis,Chaetoceros_socialis,Chaetoceros_subtilis,Chaetoceros_tenuissimus,Chaetoceros_throndsenii,Chroomonas,Chrysochromulina,Chrysochromulina_lanceolata,Corethron_hystrix,Corymbellus,Coscinodiscus,Cylindrotheca,Cylindrotheca_min,Dactyliosolen_blavyanus,Dactyliosolen_fragilissimus,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophyceae,Dinophysis_acuminata,Dinophysis_norvegica,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Eucampia_morphytype1,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Gonyaulax,Guinardia_delicatula,Guinardia_delicatula_TAG_Amphidinium_grazing,Guinardia_delicatula_TAG_external_parasite,Guinardia_delicatula_TAG_internal_parasite,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Heterocapsa_triquetra,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leegaardiella_ovalis,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia_sulcata,Parvicorbicula_socialis,Phaeocystis,Phaeocystis_single,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_micans,Prorocentrum_triestinum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Pyramimonas_morphotype1,Radiozoa,Rhabdosphaera,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella_morphotype1,Stenosemella_pacifica,Stephanopyxis,Strobilidium,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_oculatum,Strombidium_wulffi,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_TAG_external_detritus,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnida,Tintinnidium_mucicola,Tintinnopsis,Tontonia_appendiculariformis,Tontonia_gracillima,Vicicitus_globosus,Warnowia,amoeba,ciliate,coccolithophorid,cryptophyta,flagellate,flagellate_morphotype1,flagellate_morphotype3,pennate,pennate_Thalassionema,pennate_morphotype1,pollen,shellfish_larvae,square_unknown,unknown2,zooplankton
2021-05-13 18:58:06+00:00,2,0,1,0,0,1,2,0,97,6,23,0,12,1,5,0,1,0,3,167,2,12,0,0,1,22,1,8,1,1,3,0,4,0,1,19,1,7,0,0,3,0,0,0,122,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,8,2,0,0,119,0,3,16,0,5,0,13,2,0,0,0,7,0,7,3,0,8,19,910,0,1,0,0,0,0,2,1,114,0,183,0,1,0,1,3,0,20,0,0,0,0,0,0,0,0,0,0,0,5,3,76,0,15,0,3,1,1,1,0,0,0,3,5,11,24,29,0,12,139,1,0,0,0,7,3,0
2021-05-13 19:22:25+00:00,1,0,1,0,0,2,0,1,113,4,15,1,6,0,9,0,0,0,5,236,7,7,0,0,0,35,0,17,0,1,2,0,8,0,5,37,0,11,4,0,5,0,0,2,154,1,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,111,0,5,19,0,15,1,28,2,0,0,0,11,0,17,1,0,6,22,846,0,3,0,0,0,0,0,1,174,0,160,0,0,0,2,12,0,18,0,0,0,0,0,0,0,0,0,1,0,6,3,67,1,13,0,9,0,1,3,0,0,1,8,4,14,9,45,1,21,230,0,0,0,0,9,4,0
2021-05-13 19:46:44+00:00,2,0,0,1,0,1,0,0,79,7,20,0,6,1,5,0,0,0,4,233,5,12,0,0,0,34,0,15,1,0,2,0,17,0,2,24,3,17,4,1,1,0,0,3,129,1,0,0,0,0,0,7,3,0,0,0,0,1,0,1,0,0,0,2,3,4,0,0,62,0,2,15,0,9,0,28,4,0,0,1,15,0,17,0,1,3,29,691,0,1,0,0,0,0,0,0,184,0,136,0,0,0,0,12,0,27,0,0,0,0,0,0,0,2,0,0,0,3,1,38,0,14,0,3,1,0,2,0,0,0,6,6,10,9,39,1,13,188,0,0,0,0,9,1,2
2021-05-13 20:11:03+00:00,3,0,0,0,1,2,1,0,113,8,13,0,3,1,7,0,1,0,2,276,9,17,1,0,0,48,0,21,2,1,4,0,23,0,2,32,1,9,6,0,2,0,0,5,125,1,0,0,0,0,0,5,1,0,0,0,1,1,0,0,0,0,0,0,11,6,1,0,51,1,2,14,0,7,0,48,5,0,0,0,4,0,19,2,0,4,22,757,0,0,0,1,0,0,1,0,271,0,154,0,1,0,0,13,0,9,0,0,1,0,0,0,0,0,0,0,0,7,2,53,0,13,0,2,0,0,6,0,0,0,6,4,7,10,29,1,20,255,0,0,0,0,7,2,1
2021-05-13 20:35:21+00:00,2,0,1,0,0,2,0,1,90,17,19,0,5,3,16,1,1,0,8,282,5,24,0,0,2,55,0,18,0,0,4,0,18,0,3,36,1,10,3,0,9,0,0,4,112,0,0,0,0,0,0,10,0,0,0,0,1,3,0,1,0,0,0,0,6,5,0,0,51,1,4,12,0,3,1,55,5,0,0,0,10,0,25,1,0,5,31,775,0,3,0,0,0,0,0,1,267,0,175,0,0,2,0,12,0,28,0,0,0,0,0,0,0,0,0,0,0,7,1,53,0,13,0,2,1,0,2,0,0,1,7,1,5,7,49,0,20,273,0,0,0,0,8,4,0
2021-05-13 20:59:40+00:00,4,0,2,0,1,1,0,0,76,14,25,1,4,2,4,0,0,0,2,317,4,11,0,0,0,47,0,12,0,1,1,0,22,0,1,30,3,8,4,1,7,0,0,2,112,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,1,2,7,5,2,0,60,0,3,11,0,2,1,27,8,1,0,0,7,0,15,3,0,3,21,590,1,2,0,0,0,0,0,2,218,0,167,1,0,1,1,13,0,23,0,0,0,0,1,0,0,0,0,0,1,10,4,40,0,16,0,4,0,0,1,0,0,0,6,4,12,8,41,2,17,168,0,0,0,0,15,3,2
2021-05-13 21:23:58+00:00,5,0,1,0,0,3,0,0,79,27,22,0,5,1,7,0,1,1,2,330,11,25,0,0,0,61,0,23,1,0,3,0,27,0,2,33,0,9,10,0,3,0,0,2,128,0,0,0,1,0,0,4,0,0,1,0,0,1,0,0,0,0,0,2,8,8,0,0,64,0,1,11,0,2,0,42,1,0,0,0,16,0,23,0,0,2,30,689,1,1,0,0,0,0,0,1,271,0,136,0,0,0,0,12,0,22,0,0,0,0,1,0,0,1,0,0,0,3,4,30,0,21,0,9,0,0,2,0,0,0,5,10,10,6,38,1,11,190,0,0,0,0,13,1,1
2021-05-13 21:48:17+00:00,7,0,0,0,0,0,1,0,76,24,23,0,3,1,4,0,0,0,4,344,12,34,0,0,1,65,3,28,1,0,1,1,20,2,1,34,0,10,8,0,2,0,0,3,99,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,16,7,3,0,68,0,2,6,1,3,0,38,5,0,0,1,10,0,21,0,0,0,15,656,0,3,0,0,0,0,0,1,283,0,178,0,0,1,0,19,0,18,0,1,0,2,0,0,0,2,0,1,0,4,2,35,0,19,0,2,0,0,3,0,0,0,7,3,9,9,44,4,18,167,0,0,0,0,17,0,0
2021-05-13 22:12:35+00:00,6,0,1,0,0,2,1,0,83,24,21,0,6,2,12,0,0,0,11,331,9,20,0,0,0,61,1,21,1,0,1,0,33,1,2,43,1,12,12,0,2,0,0,5,114,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,18,0,0,60,1,4,13,0,4,1,31,0,0,0,1,11,0,22,0,0,2,20,687,0,0,0,0,0,0,0,1,252,0,166,0,0,1,0,21,0,24,0,0,0,0,0,0,0,0,0,0,0,4,6,33,0,14,0,6,0,0,1,1,0,0,2,6,6,8,35,1,10,203,0,0,0,0,13,1,1
2021-05-13 22:36:53+00:00,3,0,0,1,0,5,1,0,86,30,22,0,2,3,8,0,1,0,2,373,11,18,0,0,0,72,1,27,0,1,4,0,33,0,1,43,1,12,12,1,2,0,0,4,69,0,0,0,0,2,0,6,0,1,0,0,0,2,0,0,0,0,0,1,5,11,1,0,52,0,2,12,2,7,0,41,3,0,0,0,8,0,26,1,0,4,33,718,2,1,0,0,0,0,0,1,308,0,124,0,1,0,0,18,0,34,0,0,1,0,0,0,0,2,0,0,0,1,3,27,0,19,0,4,0,1,1,0,0,0,6,3,7,8,49,0,20,201,1,0,0,0,13,2,1
2021-05-13 23:01:12+00:00,7,0,0,2,1,1,1,0,81,18,27,0,5,4,7,0,2,0,5,317,5,20,0,0,0,68,1,30,0,1,3,1,37,0,4,38,2,6,6,1,2,0,0,2,92,0,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,0,0,0,10,2,0,58,0,1,8,0,2,0,48,1,0,0,2,8,0,24,0,0,5,15,698,0,1,0,0,0,0,0,2,334,0,142,0,0,0,0,33,0,17,0,0,0,0,0,0,0,1,0,0,0,2,0,30,0,10,0,2,0,0,2,0,0,0,10,2,8,6,33,1,13,166,0,0,0,0,8,1,0
2021-05-13 23:25:30+00:00,4,0,1,0,1,1,0,0,52,15,19,0,6,1,16,0,0,0,11,285,7,14,0,0,1,69,2,21,1,1,1,0,35,0,1,35,2,10,12,1,1,0,0,2,80,0,0,0,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,7,6,0,0,46,0,2,12,0,2,1,36,0,0,0,0,7,0,10,1,0,4,27,571,0,1,0,0,0,0,0,2,231,0,133,0,0,1,0,12,0,21,0,0,0,0,0,0,0,2,0,0,0,2,0,17,0,15,0,8,0,1,4,0,0,0,12,2,3,6,30,2,12,151,0,0,0,0,19,1,1
2021-05-13 23:49:48+00:00,4,0,0,1,0,5,1,0,69,21,16,0,5,4,9,0,0,0,3,306,3,13,0,0,0,78,3,19,1,1,0,0,42,0,3,40,2,12,8,0,1,0,0,6,69,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,2,0,5,11,0,0,57,0,2,6,1,2,0,33,2,0,0,0,9,0,23,0,0,4,15,648,0,0,0,0,0,0,0,0,313,0,136,0,0,1,0,28,0,17,0,0,1,0,0,0,0,2,0,0,0,0,1,29,0,19,0,6,1,0,4,0,0,1,2,8,5,5,30,2,15,169,1,0,0,0,10,3,0
2021-05-14 00:14:07+00:00,2,0,0,0,0,0,0,0,81,2,17,0,12,1,3,0,2,1,5,234,1,3,0,0,0,13,0,23,1,0,2,0,1,0,2,10,1,2,4,0,5,0,0,3,151,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,195,0,2,17,0,6,1,16,4,0,0,0,5,0,0,4,0,4,16,1049,0,0,1,0,0,0,0,2,70,0,237,0,1,1,0,5,0,30,0,0,0,0,1,0,0,1,0,0,0,7,1,35,0,14,0,3,0,0,0,0,0,0,2,5,5,12,53,0,22,67,0,0,0,0,9,0,0
2021-05-14 00:38:26+00:00,0,0,2,0,0,1,1,0,84,1,24,0,9,0,1,0,0,0,5,207,1,2,0,0,0,20,0,16,0,1,4,0,0,0,2,11,0,4,3,0,5,0,0,3,149,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,173,1,1,10,0,7,1,21,3,0,0,0,2,0,3,0,0,2,20,1024,0,2,0,1,0,0,0,1,53,0,237,0,2,0,0,3,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,56,0,7,0,1,0,0,1,0,0,0,7,2,16,24,39,0,11,66,0,0,0,0,3,1,0
2021-05-14 01:02:45+00:00,1,0,0,0,0,0,1,0,76,2,16,0,8,0,2,0,0,0,1,190,0,0,0,0,0,13,0,17,1,0,4,0,3,0,4,14,1,4,0,0,5,0,0,0,100,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,177,0,0,15,0,8,0,6,0,0,0,0,1,0,0,0,0,6,8,1151,0,1,0,0,0,0,0,0,36,0,251,0,1,0,0,2,0,18,0,0,0,0,0,0,0,4,0,1,0,3,0,51,0,7,0,1,0,0,0,0,0,0,3,2,9,16,45,1,12,54,0,0,0,0,4,1,0
2021-05-14 01:27:03+00:00,0,0,1,1,0,1,0,0,91,0,18,0,3,2,4,1,1,0,5,180,0,3,0,0,0,26,0,22,0,1,3,1,2,1,6,24,2,4,3,0,3,0,0,1,102,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,160,0,3,12,0,7,0,8,1,0,0,0,5,0,1,1,0,4,23,1163,0,1,1,0,1,0,0,2,56,0,241,0,0,2,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,8,0,1,0,0,1,0,0,1,4,7,10,21,34,0,17,70,0,0,0,0,8,1,0
2021-05-14 01:51:21+00:00,0,0,0,0,0,1,0,0,98,0,12,0,14,1,2,0,1,0,1,187,0,3,0,0,0,19,0,31,0,0,0,0,4,0,3,11,0,4,4,0,6,0,0,2,93,0,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0,0,2,1,0,0,183,0,1,15,0,6,0,11,5,0,0,0,1,0,5,1,0,7,21,1116,0,0,0,1,0,0,0,0,36,0,250,0,1,0,1,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,1,29,1,9,1,1,0,0,1,0,0,0,5,0,9,14,37,0,28,49,1,0,0,0,5,3,0
2021-05-14 02:15:40+00:00,1,0,1,0,0,0,0,0,93,0,11,0,6,0,1,0,1,0,4,177,0,1,0,0,0,17,0,24,0,0,1,0,1,0,1,12,0,3,0,0,6,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,0,0,145,0,2,11,0,9,0,5,3,0,0,1,2,0,1,1,0,7,26,1068,0,1,0,0,0,0,0,0,31,0,213,0,0,0,0,5,0,24,0,0,0,0,0,0,0,1,0,0,0,1,0,57,0,24,0,2,0,0,1,0,0,0,7,3,8,21,49,2,25,61,1,0,0,0,3,3,0
2021-05-14 02:39:58+00:00,1,0,0,0,0,1,0,1,114,1,15,0,5,2,3,0,0,0,2,191,1,4,0,0,0,40,0,20,1,0,1,0,9,0,5,11,2,10,2,0,5,0,0,0,90,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,137,0,5,11,0,8,0,17,3,0,0,0,0,0,3,4,0,7,31,1073,2,0,0,1,0,0,0,0,57,0,252,0,1,0,0,10,0,22,1,0,0,0,0,0,0,0,0,0,0,2,0,49,0,12,0,1,0,0,1,0,0,0,3,1,11,22,40,1,18,79,1,0,0,0,10,2,0
2021-05-14 03:04:17+00:00,1,0,0,0,0,0,0,0,89,1,10,0,6,0,2,0,0,0,1,181,2,1,0,0,0,15,0,14,0,1,2,0,2,0,8,3,1,4,0,0,10,0,0,2,70,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0,161,0,3,15,0,8,1,13,3,0,0,0,3,0,4,1,0,6,16,1150,1,0,0,0,0,0,1,3,34,0,235,0,0,0,0,3,0,23,0,0,0,0,0,0,1,1,0,0,0,2,0,40,0,7,1,2,0,0,1,0,0,0,1,1,11,20,38,0,28,55,0,0,0,0,7,1,1
2021-05-14 03:28:35+00:00,0,0,1,0,0,2,0,0,102,0,11,0,9,0,4,0,0,0,2,174,1,4,0,0,0,16,0,14,1,1,1,0,2,1,7,10,0,0,0,0,4,0,0,1,88,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,166,0,2,14,0,5,0,10,5,0,0,0,1,0,2,2,0,8,28,1035,0,1,0,1,0,0,0,0,51,0,254,0,0,0,0,1,0,24,0,0,0,0,0,0,0,0,0,0,0,2,0,55,0,13,0,2,0,1,1,0,0,0,4,3,2,18,46,1,17,43,0,0,0,0,3,4,0
2021-05-14 03:52:55+00:00,2,0,0,0,0,0,0,0,110,0,9,0,9,1,6,1,0,0,0,160,2,4,0,0,0,17,0,11,0,0,1,0,5,0,6,24,2,3,3,0,7,0,0,0,130,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,128,0,1,21,0,7,0,13,3,1,0,0,3,0,1,1,0,6,18,823,0,2,0,0,0,0,0,3,84,0,190,0,2,0,0,9,0,15,0,0,0,0,0,0,0,0,0,1,0,3,0,52,0,7,0,2,1,0,1,0,1,0,3,1,12,19,34,0,17,56,0,0,0,0,6,0,0
2021-05-14 04:17:13+00:00,3,0,0,0,1,0,0,0,117,3,6,0,2,0,4,0,0,0,2,182,0,5,0,0,0,17,0,12,1,0,4,0,2,1,2,28,0,8,2,0,2,0,0,2,115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,150,0,11,10,0,10,0,17,4,0,0,0,6,0,3,0,0,5,23,737,0,1,0,0,0,0,0,0,117,0,187,0,0,0,0,5,0,24,0,0,0,0,0,0,0,0,0,0,0,4,2,34,0,10,0,4,0,1,0,1,0,1,3,0,7,9,41,0,18,60,0,0,0,0,6,1,0
2021-05-14 04:41:33+00:00,2,0,0,0,2,0,1,0,82,0,12,0,5,0,2,1,0,0,5,150,1,3,0,0,0,8,2,9,0,0,4,0,5,0,1,13,0,6,1,0,1,0,0,2,86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,98,0,2,14,0,2,0,11,0,0,0,0,1,0,7,0,0,3,17,700,1,0,0,0,0,0,0,0,84,0,211,0,1,0,0,10,0,18,0,0,0,0,0,0,0,1,0,0,0,1,0,34,0,17,0,3,0,1,0,0,0,0,4,0,10,14,46,0,15,47,0,0,0,0,11,3,0
2021-05-14 05:05:51+00:00,1,0,1,0,1,1,0,0,110,0,9,0,8,0,1,0,1,0,1,137,1,2,0,0,0,14,0,7,0,0,6,0,1,0,1,15,1,9,0,0,1,0,0,5,113,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,112,0,1,16,0,6,0,10,0,0,0,0,3,0,2,1,0,2,11,593,0,1,0,0,0,0,0,0,78,0,197,0,0,0,0,11,0,12,0,0,0,0,0,0,0,1,0,0,0,4,0,27,0,7,0,1,0,0,0,0,0,0,4,0,11,9,42,0,13,44,1,0,0,0,3,4,1
2021-05-14 05:30:11+00:00,0,0,0,2,1,1,0,0,136,0,6,0,3,0,2,1,1,0,4,156,1,0,0,0,0,18,0,5,0,0,2,0,3,1,2,19,1,3,0,0,1,0,0,3,135,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,165,1,3,16,0,7,0,12,0,0,0,0,1,0,2,1,0,0,10,499,0,2,1,0,0,0,0,0,77,0,181,0,0,1,0,1,0,15,0,0,0,0,0,0,0,1,0,0,0,1,2,37,0,5,0,2,1,0,1,0,0,0,0,0,8,5,45,0,8,43,0,0,0,0,6,0,0
2021-05-14 05:54:30+00:00,0,0,0,0,1,1,0,0,172,0,9,0,2,0,2,0,0,0,5,156,2,0,0,0,0,7,0,4,2,1,1,0,1,1,4,20,0,7,3,0,0,0,0,1,101,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,0,1,0,0,7,2,0,0,146,0,0,18,0,5,1,10,0,0,0,0,4,0,3,0,1,0,7,460,0,5,0,0,0,0,0,1,138,0,157,0,0,0,0,4,0,15,0,0,0,0,0,0,0,1,0,0,0,4,0,31,0,3,0,2,0,0,0,0,0,0,2,1,13,5,44,0,12,46,0,0,0,0,4,2,1
2021-05-14 06:18:48+00:00,1,0,0,0,0,3,0,0,124,0,10,0,2,0,3,0,0,0,4,117,0,1,0,0,0,11,1,2,1,0,5,0,4,0,2,16,1,7,2,0,2,0,0,3,115,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,4,1,0,101,0,3,12,0,5,0,11,0,0,0,0,4,0,3,0,0,3,17,429,0,1,0,0,0,0,0,1,73,0,148,0,1,1,0,7,0,12,0,0,0,0,0,0,0,2,0,0,0,10,0,22,0,10,0,0,0,0,0,0,0,0,7,2,6,4,43,1,11,36,0,0,0,0,5,1,1
2021-05-14 06:43:07+00:00,0,0,0,0,0,0,1,0,146,0,10,0,3,0,4,0,0,0,5,135,0,1,0,0,0,14,0,5,0,0,3,0,1,0,1,9,1,7,4,0,0,0,0,0,126,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,115,0,0,12,0,3,0,11,1,0,0,0,6,0,4,1,0,1,5,369,0,2,0,0,0,0,1,2,47,0,174,0,0,0,0,2,0,27,0,0,0,0,0,0,0,0,0,0,0,9,0,31,0,13,1,1,0,0,0,0,0,0,8,1,10,1,48,0,12,25,0,0,0,0,9,0,0
2021-05-14 07:07:25+00:00,0,0,0,0,0,0,1,0,150,0,12,0,3,0,2,0,1,0,7,155,2,1,0,0,0,18,0,1,1,1,3,0,2,1,2,15,0,3,1,0,1,0,0,3,149,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,134,0,2,19,0,6,1,13,0,0,0,1,5,0,2,2,0,6,10,336,1,3,0,1,0,0,1,0,65,0,142,1,0,0,0,7,0,18,0,0,0,0,0,0,0,1,0,0,0,12,0,32,0,9,0,2,0,0,0,0,0,2,12,3,10,9,33,0,15,28,0,0,0,0,4,0,0
2021-05-14 07:31:45+00:00,1,0,1,0,0,1,0,0,183,1,5,0,5,0,5,0,2,0,1,179,1,2,0,0,0,15,0,3,0,0,2,0,0,0,1,15,1,5,3,0,2,0,0,3,163,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,149,2,8,22,0,6,0,14,1,0,0,1,2,0,4,2,0,1,8,298,0,0,0,0,0,0,1,2,89,0,146,0,0,0,0,6,0,14,0,0,0,0,0,0,0,0,0,0,0,14,1,39,0,5,0,1,0,0,0,0,1,0,6,2,6,13,51,0,15,34,0,0,0,0,10,1,0
2021-05-14 07:56:03+00:00,0,0,1,1,0,3,0,1,265,0,9,0,1,1,1,0,0,0,2,146,0,3,0,0,0,14,0,1,0,0,1,0,1,0,5,9,2,4,1,0,2,0,0,2,159,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,209,2,0,7,0,11,0,16,3,0,0,0,1,0,4,3,0,2,14,270,1,5,0,0,0,0,1,1,70,0,118,0,0,1,0,7,0,13,0,0,0,0,0,0,1,0,0,0,0,4,0,40,0,3,0,2,0,2,0,0,0,0,6,2,6,8,41,0,19,39,0,0,0,0,1,2,3
2021-05-14 08:20:21+00:00,0,0,1,0,0,1,0,0,257,4,5,0,5,0,2,1,1,0,2,147,0,0,0,0,0,16,1,2,0,0,3,0,1,0,4,12,0,6,0,0,2,0,0,0,141,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,209,0,3,25,0,13,0,10,1,0,0,1,1,0,3,0,0,6,5,235,0,0,0,0,0,0,0,0,66,0,110,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,6,1,36,0,2,0,1,1,0,1,0,0,1,7,1,6,11,40,0,22,20,0,0,0,0,2,1,0
2021-05-14 08:44:39+00:00,0,0,0,1,0,1,0,1,143,0,11,0,4,0,1,0,0,0,2,105,2,2,0,0,0,19,1,2,0,0,1,0,4,0,1,13,0,7,3,0,1,0,0,1,102,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0,0,1,0,2,3,0,0,93,1,5,13,0,10,0,18,1,0,0,1,3,0,3,0,0,5,9,265,0,2,0,0,0,0,0,1,62,0,114,1,1,1,1,0,1,25,0,0,0,0,0,0,0,0,0,0,0,17,0,37,0,11,0,1,0,0,0,0,0,1,10,3,6,2,40,0,15,51,0,0,0,0,4,1,0
2021-05-14 09:08:58+00:00,2,0,3,0,0,1,0,0,193,1,14,0,3,0,2,0,1,2,4,146,0,0,0,0,0,21,0,2,0,1,2,0,1,0,1,21,1,5,2,0,1,0,0,0,146,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,2,5,0,0,108,2,4,14,0,3,1,20,1,0,0,0,3,0,2,1,0,3,14,268,0,2,0,0,0,0,0,1,82,1,122,0,0,0,0,10,0,18,0,0,0,0,0,0,0,0,0,0,0,18,0,34,0,4,0,0,0,0,1,0,0,0,7,1,5,9,49,0,16,37,0,0,0,0,8,1,0
2021-05-14 09:33:16+00:00,1,1,0,1,0,0,0,0,144,0,18,0,2,0,4,0,0,1,4,149,3,4,0,0,0,18,0,2,2,0,1,1,5,0,0,27,1,5,7,0,1,0,0,3,138,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,82,2,1,14,0,6,1,28,0,0,0,0,5,0,2,0,0,1,13,280,1,3,0,1,0,0,2,2,112,0,135,0,0,0,0,6,0,16,0,0,0,0,0,0,0,0,0,0,0,14,0,34,0,9,0,1,0,0,2,0,0,0,5,2,12,8,52,0,10,44,1,0,0,0,7,3,1
2021-05-14 09:57:36+00:00,2,0,0,0,1,2,0,0,247,4,9,0,5,1,6,1,0,0,5,189,1,5,0,0,0,19,0,2,3,1,0,0,7,0,1,24,2,11,5,0,4,0,0,2,152,0,0,0,0,1,0,3,0,1,0,0,1,2,0,0,0,0,0,0,11,2,0,0,150,0,5,11,0,7,0,53,0,0,0,0,4,0,7,0,0,2,12,249,0,0,0,0,0,0,1,5,256,0,133,0,0,0,0,10,0,24,0,0,0,0,0,0,0,0,0,0,0,5,2,30,0,9,0,6,1,0,1,0,0,0,2,2,4,9,45,1,11,90,0,0,0,0,4,1,1
2021-05-14 10:21:54+00:00,1,0,0,0,0,2,2,0,245,7,11,0,9,0,3,0,2,0,2,175,5,3,0,0,0,36,0,2,2,0,4,0,7,0,1,23,0,12,4,0,10,0,0,4,142,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,1,6,3,1,0,185,0,3,11,0,15,0,49,5,0,0,0,2,0,7,1,0,3,19,231,1,0,0,0,0,0,0,0,136,0,149,0,0,1,0,12,0,21,0,0,0,1,0,0,0,0,0,0,0,3,3,49,0,10,0,3,0,0,1,0,0,0,9,2,7,9,36,0,23,45,0,0,0,0,7,1,1
2021-05-14 10:46:13+00:00,0,0,1,0,0,0,3,0,214,1,20,0,3,1,2,0,0,0,6,155,0,6,0,0,1,32,0,1,2,0,2,0,9,2,0,23,0,10,4,1,3,0,0,2,139,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,7,2,0,0,155,0,8,11,0,8,1,26,3,0,0,0,6,0,5,0,0,9,35,220,0,2,0,0,0,0,0,0,140,0,152,0,0,0,0,8,1,20,0,0,0,0,0,0,0,0,0,0,0,7,1,60,0,11,0,6,0,0,0,0,0,0,6,5,5,17,54,1,20,53,0,0,0,0,5,5,1
